Name,Port,Date,KPI,Hour00Min00,Hour00Min15,Hour00Min30,Hour00Min45,Hour01Min00,Hour01Min15,Hour01Min30,Hour01Min45,Hour02Min00,Hour02Min15,Hour02Min30,Hour02Min45,Hour03Min00,Hour03Min15,Hour03Min30,Hour03Min45,Hour04Min00,Hour04Min15,Hour04Min30,Hour04Min45,Hour05Min00,Hour05Min15,Hour05Min30,Hour05Min45,Hour06Min00,Hour06Min15,Hour06Min30,Hour06Min45,Hour07Min00,Hour07Min15,Hour07Min30,Hour07Min45,Hour08Min00,Hour08Min15,Hour08Min30,Hour08Min45,Hour09Min00,Hour09Min15,Hour09Min30,Hour09Min45,Hour10Min00,Hour10Min15,Hour10Min30,Hour10Min45,Hour11Min00,Hour11Min15,Hour11Min30,Hour11Min45,Hour12Min00,Hour12Min15,Hour12Min30,Hour12Min45,Hour13Min00,Hour13Min15,Hour13Min30,Hour13Min45,Hour14Min00,Hour14Min15,Hour14Min30,Hour14Min45,Hour15Min00,Hour15Min15,Hour15Min30,Hour15Min45,Hour16Min00,Hour16Min15,Hour16Min30,Hour16Min45,Hour17Min00,Hour17Min15,Hour17Min30,Hour17Min45,Hour18Min00,Hour18Min15,Hour18Min30,Hour18Min45,Hour19Min00,Hour19Min15,Hour19Min30,Hour19Min45,Hour20Min00,Hour20Min15,Hour20Min30,Hour20Min45,Hour21Min00,Hour21Min15,Hour21Min30,Hour21Min45,Hour22Min00,Hour22Min15,Hour22Min30,Hour22Min45,Hour23Min00,Hour23Min15,Hour23Min30,Hour23Min45
35262_ZC_11,FlexiPacket GbEPort 1,2015-01-26,InGoodPkts,900142,900188,900159,900162,900151,900145,900150,900151,900150,900153,900161,900139,900186,900163,900131,900182,900172,900140,900145,900157,900152,900151,900142,900149,900151,900186,900163,900130,900152,900186,900153,900148,900151,900151,900153,900149,900162,900139,900151,900176,900162,900143,900151,900186,900151,900172,900140,900142,900160,900143,900159,900141,900153,900186,900141,900151,900150,900188,900150,900151,900151,900151,900152,900149,900153,900152,900177,900148,900153,900160,900143,900182,900152,900161,900143,900166,900133,900150,900152,900148,900176,900151,900152,900223,900139,900198,900140,900160,900149,900152,900140,900150,900148,900177,900150,900151
35262_ZFA_11,MainBoard First Mile 200 2MTrib 6,2015-01-26,BBE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32552_ZEA_11,MainBoard FPH800 gbe4port GbEPort 3,2015-01-26,InOctets,286370497,286061891,286367249,286065417,286364554,286406219,286046455,286385987,286364137,286062017,286375563,286386471,286039777,286383749,286049453,286386055,286364069,286066126,286367123,286389296,286049499,286364137,286386153,286039679,286394496,286049733,286379929,286364069,286075464,286367249,286380179,286049694,286383041,286368421,286064040,286370429,286391169,286039641,286391483,286043245,286370429,286383071,286053170,286386347,286364486,286062305,286379901,286068123,286370448,286383265,286043139,286389469,286369250,286066941,286367249,286382875,286053299,286383197,286049734,286364319,286383167,286049567,286389121,286364512,286068733,286370595,286386221,286048351,286386279,286050058,286385600,286371144,286068628,286367513,286379919,286055677,286388940,286367635,286061987,286367287,286046069,286388148,286370815,286157918,286375574,286390552,286046137,286383001,286367317,286065321,286370175,286068347,286364147,286389527,286042889,286391249
0047_ZA_12,BB-Modem 2 OptTrib 1,2015-01-26,ES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1635_ZA_11,Rx Chain 2 Radio 2 RST1,2015-01-26,UAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11158_ZC_13,FlexiPacket Radio 1,2015-01-26,Tx_profile_7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4924_ZC_112,FlexiPacket Radio 1,2015-01-26,Tx_profile_5,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900
0435_ZC_11,FlexiPacket Radio 1,2015-01-26,RX_Capacity_Hits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0033_ZC_13,FlexiPacket Radio 1,2015-01-26,RX_profile_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4924_ZC_110,FlexiPacket Radio 1,2015-01-26,AirLoss,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647
0435_ZC_14,FlexiPacket Radio 1,2015-01-26,RX_profile_5,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900
3127_ZC_13,FlexiPacket GbEPort 1,2015-01-26,OutGoodPkts,900260,900261,900257,900274,900260,900321,900248,900272,900248,900261,900298,900267,900320,900262,900258,900260,900259,900262,900270,900261,900252,900259,900260,900260,900313,900261,900322,900251,900270,900259,900252,900270,900252,900269,900260,900251,900262,900269,900299,900285,900295,900260,900250,900272,900256,900271,900249,900261,900269,900253,900258,900263,900296,900293,900251,900260,900271,900250,900264,900259,900261,900259,900261,900268,900262,900260,900316,900316,900313,900262,900238,900261,900271,900249,900260,900262,900261,900258,900261,900259,900290,900278,900314,900271,900260,900252,900411,900248,900252,900268,900251,900272,900266,900280,900274,900270
1635_ZA_11,ODU 1 Radio 1,2015-01-26,RLTS_1_th,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58
4972_ZC_11,FlexiPacket Radio 1,2015-01-26,RLTS_1_th,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72
0010_ZA_12,ODU 1 Radio 1,2015-01-26,RLTS_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0034_ZFA_11,MainBoard First Mile 200 2MTrib 6,2015-01-26,ES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0171_ZEA_11,MainBoard FPH800 gbe4port GbEPort 2,2015-01-26,InDroppedPkts,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,48,30,30,43,43,45,35,30,65,65,30,30,54,30,30,30,30,30,30,30,30,148,30,30,30,30,30,30,30,74,110,30,30,98,30,30,30,54,95,123,32,30,84,30,30,43,59,30,335,30,44,30,30,30,30,30,40,56,30,30,30,43,56,30,30,30,30,30,30,30,30
10172_ZC_11,FlexiPacket Radio 1,2015-01-26,OutGoodPkts,1363803,1283729,1282721,1252302,1223001,1190163,1224020,1255559,1243485,1157639,1129917,1183062,1181599,1157673,1121741,1120397,1133137,1134064,1121637,1146561,1128278,1210622,1226128,1288716,1363513,1665165,1588966,2100375,2504208,2456588,3198818,3538381,3693652,3674034,4032614,3216088,3007737,2771217,2601412,2437252,2471582,2411246,2261240,2235573,2374825,2247796,2363436,2519914,2540320,2433724,2352718,2402678,2326667,2363109,2364375,2340089,2282647,2394989,2913195,2406946,2487699,3091749,2606251,2768714,2662502,2602528,2837826,2861204,2742133,2738658,2713306,2963689,3276590,3854540,3170555,3515512,3495454,3137552,2412987,2761638,2285341,2250343,2015085,1923716,1889933,2001925,2118943,2074825,1687345,1960159,1717621,1568977,1501958,1542355,1701046,1468472
33186_ZC_11,FlexiPacket Radio 1,2015-01-26,RX_profile_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0435_ZC_13,FlexiPacket GbEPort 1,2015-01-26,OutDroppedPkts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4924_ZC_112,FlexiPacket Radio 1,2015-01-26,Tx_profile_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4924_ZC_117,FlexiPacket Radio 1,2015-01-26,RLTS_2_th,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67
3127_ZC_13,FlexiPacket Radio 1,2015-01-26,Perc_TX_Average_Capacity,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0047_ZA_11,BB-Modem 2 OptTrib 1,2015-01-26,ES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0033_ZC_13,FlexiPacket Radio 1,2015-01-26,RX_profile_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32552_ZC_12,FlexiPacket Radio 1,2015-01-26,OutGoodPkts,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
32956_ZD_12,FPMR ODU Radio 1,2015-01-26,Tx_profile_7,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647
4924_ZC_17,FlexiPacket Radio 1,2015-01-26,RLTS_2_th,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72,-72
32956_ZEA_11,MainBoard FPH800 gbe4port GbEPort 1,2015-01-26,InOctets,1996393,1994356,1994452,1994736,1996508,2000408,1994240,1994251,1994288,1996345,1999890,1994135,1994471,1996498,1994135,1994356,1994135,1996498,1994568,1994135,1994240,1996393,1994356,1994135,1999525,1996565,1994521,1994356,1994019,1996461,1994067,1994356,1994240,1994251,1996710,1994356,1994356,1994135,2001623,1994298,1994356,1994135,1996904,1994067,1994240,1994251,1996450,1994183,1994240,1994251,1996778,1994240,1999471,1994240,1994251,1996566,1994067,1994356,1994578,1996461,1994172,1994251,1994240,1996461,1994135,1994172,1994578,2001729,1994135,1994172,1994251,1996450,1994356,1994067,1994810,1996450,1994251,1994135,1994172,1996461,1994250,1999531,1994384,1996461,1994356,1994135,1994288,1994356,1996345,1994356,2004845,1994183,1996345,1994355,1994251,1999477
4924_ZC_121,FlexiPacket Radio 1,2015-01-26,InOctets,360781750,359357702,350960415,347420413,344682998,329859774,318076057,319145884,318768018,313602681,316630142,317685474,324978980,305090211,305489244,311105251,318073425,309959006,306741011,306508164,304902702,307388440,307392672,320802253,315888119,323666857,322910258,346963522,352348718,388469857,373040068,438120090,429584544,454079448,440805478,415150605,435729585,452118514,416959171,410454497,415216431,431670628,428641366,430570865,445851173,412464238,405297227,420519798,425886115,406499287,431969136,465361922,465718228,464652335,457234981,420199210,423550933,461846983,490171658,449730799,461623673,481908991,473515223,553998786,514828331,517001522,470655024,462224661,464436360,485271770,458658267,455388264,418637082,597191042,728851958,776518196,563069755,441817521,437389745,421227117,409083476,438193157,396701886,449217212,441037703,392653724,394961544,374602105,389912945,414318679,399539851,449974464,396639935,367710923,384833076,363825996
10660_ZC_12,FlexiPacket Radio 1,2015-01-26,TLTS_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7844_ZC_11,FlexiPacket Radio 1,2015-01-26,RX_profile_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11144_ZC_12,FlexiPacket Radio 1,2015-01-26,TLTS_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0171_ZEA_11,gbe4portModule GbEPort 3,2015-01-26,OutOctets,136033641,95382584,91409016,98321201,79269242,74253740,80465623,84587620,79868508,70774731,56014161,67636636,77720901,58165214,51936614,62985080,51048873,50663739,49425345,52955157,53994320,65823585,63932088,80049284,92848526,146095839,147374551,229449954,270582021,277739834,339965132,438224571,402348754,404227420,549048383,346579149,378733159,323425352,322495529,271624934,275943617,276161469,247466155,255929014,295335329,252721211,271935529,310333418,316552217,263091322,287919066,297281211,300247490,309495660,286882896,280014985,310762734,265011385,354668855,283781081,310232258,394722407,405529515,369759130,372953179,320106285,355374735,347030348,321759453,338392025,344685036,393223780,393049768,425577986,331023586,377181328,382855470,322251656,293257992,287265852,248403406,356129309,228144059,208918702,198520383,229350468,254805621,252577705,164496551,245711036,195941424,165140917,147576362,152948693,157410412,140610624
0010_ZC_15,FlexiPacket Radio 1,2015-01-26,Tx_profile_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11158_ZC_13,FlexiPacket Radio 1,2015-01-26,Tx_profile_5,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900
31342_ZC_13,FlexiPacket GbEPort 1,2015-01-26,InDroppedPkts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4924_ZA_22,BB-Modem 2 OptTrib 1,2015-01-26,BBE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11144_ZC_11,FlexiPacket Radio 1,2015-01-26,Tx_profile_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0047_ZC_15,FlexiPacket Radio 1,2015-01-26,RX_profile_5,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900,900
10660_ZA_12,BB-Modem 1 OptTrib 2,2015-01-26,SES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32956_ZD_12,FPMR ODU Radio 1,2015-01-26,Tx_profile_6,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647,2147483647
0033_ZC_13,FlexiPacket Radio 1,2015-01-26,RX_profile_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10660_ZA_12,Rx Chain 1 Radio 1 RST2,2015-01-26,BBE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10172_ZC_11,FlexiPacket Radio 1,2015-01-26,OutOctets,352110603,338579607,334225279,330554325,326530869,320856133,331428822,342934936,336786828,317938723,313184873,321941416,326252048,318411594,311480101,314904327,313602448,312637248,311991174,315417947,312742532,326374894,325432954,335820590,345568625,392024818,379598266,463617329,501310757,493785723,570442721,625070345,610723489,614254895,768936099,574946815,556426347,518635228,532524774,481778554,489481670,482556684,457930635,462447229,485914301,458598490,471688743,500674210,519990504,469615071,480109353,479505540,468633037,492454341,476762412,472933363,519921263,482829155,578505733,493430683,497119343,588920491,586041455,548904311,547516701,507591422,559036611,548428860,531647008,542527714,532267784,567517361,574699529,635394953,554227282,593276516,584880442,544339589,470532642,509872065,459236929,470380666,437359525,417022422,414371239,433343402,459692749,457299278,389348842,441142205,402087364,376425769,367036007,370600921,396603061,365593951
